"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/04/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/05/2023","AQS","160010010","1","0.4","ppm","5","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/06/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/07/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/08/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/09/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/10/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/11/2023","AQS","160010010","1","0.1","ppm","1","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/12/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/13/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/14/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/15/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/16/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/17/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/18/2023","AQS","160010010","1","0.1","ppm","1","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/19/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/20/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/21/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/22/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/23/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/24/2023","AQS","160010010","1","0.3","ppm","3","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/25/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/26/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/27/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/28/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/29/2023","AQS","160010010","1","0.2","ppm","2","Meridian - St. Luke's","24","100.0000","42101","Carbon monoxide","593","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
