"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/30/2023","AQS","160010010","7","3.9","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"05/31/2023","AQS","160010010","7","4.4","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/01/2023","AQS","160010010","7","4","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/02/2023","AQS","160010010","7","5.4","ug/m3 LC","30","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/03/2023","AQS","160010010","7","2.9","ug/m3 LC","16","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/04/2023","AQS","160010010","7","2.3","ug/m3 LC","13","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/05/2023","AQS","160010010","7","1.8","ug/m3 LC","10","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/06/2023","AQS","160010010","7","5.4","ug/m3 LC","30","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/07/2023","AQS","160010010","7","8.1","ug/m3 LC","45","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/08/2023","AQS","160010010","7","3.9","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/09/2023","AQS","160010010","7","4.6","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/10/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/11/2023","AQS","160010010","7","4.3","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/12/2023","AQS","160010010","7","3.8","ug/m3 LC","21","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/13/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/14/2023","AQS","160010010","7","1.4","ug/m3 LC","8","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/15/2023","AQS","160010010","7","6.5","ug/m3 LC","36","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/16/2023","AQS","160010010","7","15.3","ug/m3 LC","63","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/17/2023","AQS","160010010","7","10.8","ug/m3 LC","54","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/18/2023","AQS","160010010","7","1.7","ug/m3 LC","9","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/19/2023","AQS","160010010","7","1.1","ug/m3 LC","6","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/20/2023","AQS","160010010","7","1.8","ug/m3 LC","10","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/21/2023","AQS","160010010","7","1.8","ug/m3 LC","10","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/22/2023","AQS","160010010","7","2.7","ug/m3 LC","15","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/23/2023","AQS","160010010","7","4","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/24/2023","AQS","160010010","7","4.9","ug/m3 LC","27","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/25/2023","AQS","160010010","7","3.9","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/26/2023","AQS","160010010","7","4.1","ug/m3 LC","23","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/27/2023","AQS","160010010","7","4.1","ug/m3 LC","23","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/28/2023","AQS","160010010","7","4.4","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/29/2023","AQS","160010010","7","3.6","ug/m3 LC","20","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"06/30/2023","AQS","160010010","7","6.3","ug/m3 LC","35","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/01/2023","AQS","160010010","7","5.2","ug/m3 LC","29","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/02/2023","AQS","160010010","7","5.1","ug/m3 LC","28","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/03/2023","AQS","160010010","7","4","ug/m3 LC","22","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/04/2023","AQS","160010010","7","28.6","ug/m3 LC","87","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/05/2023","AQS","160010010","7","36.1","ug/m3 LC","102","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/06/2023","AQS","160010010","7","9.1","ug/m3 LC","51","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/07/2023","AQS","160010010","7","8.3","ug/m3 LC","46","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/08/2023","AQS","160010010","7","7.9","ug/m3 LC","44","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/09/2023","AQS","160010010","7","6.9","ug/m3 LC","38","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/10/2023","AQS","160010010","7","6.4","ug/m3 LC","36","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/11/2023","AQS","160010010","7","5","ug/m3 LC","28","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/12/2023","AQS","160010010","7","4.9","ug/m3 LC","27","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/13/2023","AQS","160010010","7","4.8","ug/m3 LC","27","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/14/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/15/2023","AQS","160010010","7","4.6","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/16/2023","AQS","160010010","7","5.3","ug/m3 LC","29","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/17/2023","AQS","160010010","7","6.4","ug/m3 LC","36","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/18/2023","AQS","160010010","7","2.6","ug/m3 LC","14","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/19/2023","AQS","160010010","7","7.3","ug/m3 LC","41","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/20/2023","AQS","160010010","7","9.2","ug/m3 LC","51","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/21/2023","AQS","160010010","7","9.8","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/22/2023","AQS","160010010","7","10.7","ug/m3 LC","54","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/23/2023","AQS","160010010","7","10.6","ug/m3 LC","54","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/24/2023","AQS","160010010","7","8.4","ug/m3 LC","47","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/25/2023","AQS","160010010","7","14.3","ug/m3 LC","61","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/26/2023","AQS","160010010","7","10.8","ug/m3 LC","54","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/27/2023","AQS","160010010","7","9.7","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/28/2023","AQS","160010010","7","9.7","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/29/2023","AQS","160010010","7","5.9","ug/m3 LC","33","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/30/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"07/31/2023","AQS","160010010","7","7.3","ug/m3 LC","41","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/01/2023","AQS","160010010","7","8.6","ug/m3 LC","48","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/02/2023","AQS","160010010","7","5.4","ug/m3 LC","30","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/03/2023","AQS","160010010","7","9.4","ug/m3 LC","52","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/04/2023","AQS","160010010","7","10.8","ug/m3 LC","54","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/05/2023","AQS","160010010","7","7.2","ug/m3 LC","40","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/06/2023","AQS","160010010","7","6.8","ug/m3 LC","38","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/07/2023","AQS","160010010","7","10.4","ug/m3 LC","53","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/08/2023","AQS","160010010","7","8.6","ug/m3 LC","48","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/09/2023","AQS","160010010","7","7","ug/m3 LC","39","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/10/2023","AQS","160010010","7","4.6","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/11/2023","AQS","160010010","7","6.4","ug/m3 LC","36","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/12/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/13/2023","AQS","160010010","7","4.5","ug/m3 LC","25","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/14/2023","AQS","160010010","7","5.3","ug/m3 LC","29","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/15/2023","AQS","160010010","7","7.5","ug/m3 LC","42","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/16/2023","AQS","160010010","7","13.9","ug/m3 LC","60","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/17/2023","AQS","160010010","7","19.5","ug/m3 LC","70","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/18/2023","AQS","160010010","7","16.4","ug/m3 LC","65","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/19/2023","AQS","160010010","7","24.1","ug/m3 LC","79","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/20/2023","AQS","160010010","7","7.6","ug/m3 LC","42","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/21/2023","AQS","160010010","7","5.6","ug/m3 LC","31","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/22/2023","AQS","160010010","7","4.3","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/23/2023","AQS","160010010","7","7.8","ug/m3 LC","43","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/24/2023","AQS","160010010","7","11.8","ug/m3 LC","56","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/25/2023","AQS","160010010","7","6.8","ug/m3 LC","38","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/26/2023","AQS","160010010","7","4.7","ug/m3 LC","26","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/27/2023","AQS","160010010","7","3.3","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/28/2023","AQS","160010010","7","5.1","ug/m3 LC","28","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/29/2023","AQS","160010010","7","14.3","ug/m3 LC","61","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/30/2023","AQS","160010010","7","4.4","ug/m3 LC","24","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"08/31/2023","AQS","160010010","7","5.9","ug/m3 LC","33","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/01/2023","AQS","160010010","7","5.9","ug/m3 LC","33","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/02/2023","AQS","160010010","7","7.4","ug/m3 LC","41","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/03/2023","AQS","160010010","7","3.5","ug/m3 LC","19","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/04/2023","AQS","160010010","7","4.2","ug/m3 LC","23","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
"09/05/2023","AQS","160010010","7","3.3","ug/m3 LC","18","Meridian - St. Luke's","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","171","Met-one BAM-1022 W/PM2.5 SCC","14260","Boise City, ID","16","Idaho","001","Ada","43.600699","-116.347853"
